         285

   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        5.0000000000000000     
   3.0248728347327613E-003  -8.8971204269069817E-004   0.0000000000000000        40.000000000000000        5.0000000000000000     
  -4.7023428767748920E-005  -4.0146537720321668E-004   0.0000000000000000       0.29953129299999998        5.0000000000000000     
  -1.1477135769082440E-004  -7.9185395993227237E-004   0.0000000000000000       0.59906258499999998        5.0000000000000000     
  -1.7836952238299282E-004  -1.1060212076707623E-003   0.0000000000000000       0.89859387800000001        5.0000000000000000     
  -2.3435307744517383E-004  -1.3391588206552029E-003   0.0000000000000000        1.1981251700000000        5.0000000000000000     
  -2.7977523129404605E-004  -1.5011790663485155E-003   0.0000000000000000        1.4976564600000000        5.0000000000000000     
  -3.1395533954824969E-004  -1.6056871600877275E-003   0.0000000000000000        1.7971877599999999        5.0000000000000000     
  -3.3738287099386574E-004  -1.6660787829135503E-003   0.0000000000000000        2.0967190499999999        5.0000000000000000     
  -3.5117324861064263E-004  -1.6939879239353456E-003   0.0000000000000000        2.3962503399999999        5.0000000000000000     
  -3.5670515663212905E-004  -1.6988345549686856E-003   0.0000000000000000        2.6957816299999999        5.0000000000000000     
  -3.5539261567656296E-004  -1.6879161710154874E-003   0.0000000000000000        2.9953129299999999        5.0000000000000000     
  -3.4855701687527829E-004  -1.6667088291744219E-003   0.0000000000000000        3.2948442199999999        5.0000000000000000     
  -3.3736542745095951E-004  -1.6392175823085958E-003   0.0000000000000000        3.5943755099999999        5.0000000000000000     
  -3.2280969669512902E-004  -1.6083042885883284E-003   0.0000000000000000        3.8939068099999998        5.0000000000000000     
  -3.0570914851925043E-004  -1.5759658749844203E-003   0.0000000000000000        4.1934380999999998        5.0000000000000000     
  -2.8672559934376829E-004  -1.5435579515908871E-003   0.0000000000000000        4.4929693899999998        5.0000000000000000     
  -2.6638360355649181E-004  -1.5119685224198706E-003   0.0000000000000000        4.7925006799999998        5.0000000000000000     
  -2.4509179101984128E-004  -1.4817499113017236E-003   0.0000000000000000        5.0920319799999998        5.0000000000000000     
  -2.2316314203124220E-004  -1.4532173325102710E-003   0.0000000000000000        5.3915632699999998        5.0000000000000000     
  -2.0083313359637868E-004  -1.4265215666254428E-003   0.0000000000000000        5.6910945599999998        5.0000000000000000     
  -1.7827537784806429E-004  -1.4017019541598316E-003   0.0000000000000000        5.9906258499999998        5.0000000000000000     
  -1.5561474421186262E-004  -1.3787246198366974E-003   0.0000000000000000        6.2901571499999998        5.0000000000000000     
  -1.3293818167267111E-004  -1.3575097276433206E-003   0.0000000000000000        6.5896884399999998        5.0000000000000000     
  -1.1030349357636712E-004  -1.3379506212584831E-003   0.0000000000000000        6.8892197299999998        5.0000000000000000     
  -8.7746354129246580E-005  -1.3199270673480287E-003   0.0000000000000000        7.1887510299999997        5.0000000000000000     
